Date,company name,open,high,low,closing,avg_price_1,avg_volume_1,std_price_2,ROC_28,gold,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
1/7/2023,Caledonia Mining Corporation Plc,13.07,13.62,12.97,13.56,13.56,52301,0.5232590180780496,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,"Idaho Strategic Resources, Inc.",5.92,5.92,5.7,5.77,5.77,11822,0.070710678,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,"Contango Ore, Inc.",22.47,22.51,22,22.03,22.03,4275,0.19091883092035827,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Newmont Corporation,52.31,53.29,51.42,52.69,52.69,7424931,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Agnico Eagle Mine,55.15,55.84,54.53,55.28,55.28,2986107,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Barrick Gold Cor,19.1,19.17,18.525,19.04,19.04,21703980,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Wheaton Precious Metals Corp.,42.62,43.53,42.11,43.3,43.3,3608463,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Franco-Nevada Corporation,142.19,142.95,139.4,139.8,139.8,991404,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Gold Fields Limited,11.83,12.07,11.68,11.95,11.95,8142840,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,AngloGold Ashant,21.46,21.5884,21.18,21.47,21.47,2832042,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Kinross Gold Corporation,4.475,4.59,4.4,4.57,4.57,19802561,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Alamos Gold Inc.,142.64,148.78,140.87,10.86,10.86,4104504,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Harmony Gold Mining Company Limited,3.84,3.87,3.7701,3.83,3.83,4123135,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Pan American Silver Corp.,17.8,17.8,17.99,17.74,17.74,4087185,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Endeavour Mining plc,3.42,3.42,3.505,3.47,3.47,2692130,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Osisko Gold Royalties Ltd,12.7,12.79,12.51,12.72,12.72,1436455,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Eldorado Gold Corporation,8.88,9.04,8.66,8.9,8.9,1414656,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,IAMGOLD Corporation,2.73,2.815,2.64,2.65,2.65,7221084,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Coeur Mining, Inc.",3.6,3.75,3.5289,3.68,3.68,4966413,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Equinox Gold Corp.,4.03,4.05,3.89,4,4,2229036,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Orla Mining Ltd.,4.15,4.26,4.07,4.25,4.25,92508,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Sandstorm Gold Ltd.,5.79,5.8399,5.7,5.78,5.78,2756989,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Centerra Gold Inc.,5.72,5.86,5.6,5.78,5.78,153021,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Seabridge Gold Inc.,13.87,14.0408,13.56,13.88,13.88,310885,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,DRDGOLD Limited,8.31,8.65,8.13,8.55,8.55,351361,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Caledonia Mining Corporation Plc,13.07,13.62,12.97,13.56,13.56,52301,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Idaho Strategic Resources, Inc.",5.92,5.92,5.7,5.77,5.77,11822,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Contango Ore, Inc.",22.47,22.51,22,22.03,22.03,4275,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2023,Newmont Corporation,52.79,53.09,52.036,52.22,52.69,7424931,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Agnico Eagle Mine,55.6,56.11,54.59,54.71,55.28,2986107,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Barrick Gold Cor,19.22,19.37,18.96,18.97,19.04,21703980,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Wheaton Precious Metals Corp.,43.59,43.7504,42.88,42.88,43.3,3608463,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Franco-Nevada Corporation,141.3,142.23,140.21,142.1,139.8,991404,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Gold Fields Limited,12.19,12.2499,11.85,11.87,11.95,8142840,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,AngloGold Ashant,22.17,22.22,21.31,21.32,21.47,2832042,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Kinross Gold Corporation,4.63,4.65,4.51,4.52,4.57,19802561,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Alamos Gold Inc.,148.69,149.19,144.46,10.69,10.86,4104504,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Harmony Gold Mining Company Limited,3.93,3.985,3.87,3.9,3.83,4123135,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Pan American Silver Corp.,17.945,17.945,18.0299,17.59,17.74,4087185,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Endeavour Mining plc,3.53,3.53,3.53,3.39,3.47,2692130,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Osisko Gold Royalties Ltd,12.76,12.9,12.54,12.6,12.72,1436455,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Eldorado Gold Corporation,9,9.08,8.685,8.73,8.9,1414656,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,IAMGOLD Corporation,2.67,2.72,2.59,2.61,2.65,7221084,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,"Coeur Mining, Inc.",3.79,3.81,3.68,3.71,3.68,4966413,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Equinox Gold Corp.,4.08,4.09,3.94,3.96,4,2229036,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Orla Mining Ltd.,4.29,4.36,4.18,4.18,4.25,92508,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Sandstorm Gold Ltd.,5.81,5.88,5.7,5.72,5.78,2756989,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Centerra Gold Inc.,5.81,5.9,5.75,5.76,5.78,153021,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Seabridge Gold Inc.,14.02,14.0999,13.7,13.77,13.88,310885,0,0,1872.7,0,0,0,0,1,0,0,1,0,0,0,1
1/9/2023,DRDGOLD Limited,8.73,8.73,8.36,8.38,8.55,351361,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Caledonia Mining Corporation Plc,13.68,14.63,13.64,14.15,13.56,52301,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,"Idaho Strategic Resources, Inc.",5.73,5.91,5.7,5.85,5.77,11822,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,"Contango Ore, Inc.",21.92,23.79,21.7,22.95,22.03,4275,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/10/2023,Newmont Corporation,52.49,53.23,52.22,53.15,52.22,7561780,0.3323401871576234,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Agnico Eagle Mine,54.74,55.27,54.41,55.24,54.71,2508217,0.4030508652762937,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Barrick Gold Cor,19,19.46,18.845,19.39,18.97,18346740,0.049497475,0,1871.6,1,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Wheaton Precious Metals Corp.,43,43.55,42.86,43.46,42.88,2302907,0.2969848480982297,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Franco-Nevada Corporation,142.03,144.4,141.44,144.1,142.1,953926,1.6263455967290565,0,1871.6,0,0,0,0,0,0,0,0,0,1,0,0
1/10/2023,Gold Fields Limited,12.04,12.09,11.87,12.02,11.87,4660752,0.056568542,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,AngloGold Ashant,21.69,21.975,21.62,21.94,21.32,2365941,0.10606601717800163,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Kinross Gold Corporation,4.53,4.62,4.5,4.61,4.52,13361480,0.035355339,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Alamos Gold Inc.,145.76,151.65,145.75,10.89,10.69,2736773,0.12020815280170731,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Harmony Gold Mining Company Limited,3.95,3.98,3.88,3.95,3.9,4786041,0.049497475,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Pan American Silver Corp.,17.59,17.59,18.09,18.09,17.59,3030567,0.10606601717795622,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Endeavour Mining plc,3.42,3.42,3.55,3.53,3.39,1928144,0.056568542,0,1871.6,0,0,0,0,0,0,0,1,0,0,0,0
1/10/2023,Osisko Gold Royalties Ltd,12.73,12.8,12.565,12.65,12.6,1217811,0.084852814,0,1871.6,1,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Eldorado Gold Corporation,8.73,9,8.64,8.99,8.73,1505038,0.12020815280170506,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,IAMGOLD Corporation,2.64,2.72,2.585,2.7,2.61,8680197,0.028284271247463317,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,"Coeur Mining, Inc.",3.76,3.85,3.66,3.82,3.71,3931800,0.021213203435596132,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Equinox Gold Corp.,3.95,4.26,3.92,4.26,3.96,1782739,0.028284271247467355,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Orla Mining Ltd.,4.22,4.31,4.2,4.31,4.18,208385,0.049497475,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Sandstorm Gold Ltd.,5.74,5.77,5.63,5.74,5.72,3301704,0.042426407,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Centerra Gold Inc.,5.73,5.86,5.7035,5.86,5.76,144606,0.014142136,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Seabridge Gold Inc.,13.85,13.85,13.495,13.76,13.77,286116,0.077781746,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,DRDGOLD Limited,8.44,8.75,8.36,8.52,8.38,218283,0.1202081528017154,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Caledonia Mining Corporation Plc,14.19,14.72,13.68,14.4,14.15,74173,0.4171930009000756,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,"Idaho Strategic Resources, Inc.",5.86,5.95,5.68,5.69,5.85,4734,0.056568542,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,"Contango Ore, Inc.",22.5,26.9,22.5,25.75,22.95,2732,0.6505382386916192,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Newmont Corporation,53.35,53.65,52.06,52.46,53.15,4132322,0.6576093065034596,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Agnico Eagle Mine,55.26,55.45,54.07,54.54,55.24,2408970,0.3747665940288273,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Barrick Gold Cor,19.47,19.52,18.95,19.22,19.39,16523439,0.2969848480983681,0,1874.6,0,0,0,0,0,1,0,0,0,0,0,0
1/11/2023,Wheaton Precious Metals Corp.,43.66,43.86,42.715,43.26,43.46,2233919,0.41012193308811323,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Franco-Nevada Corporation,144.5,145.18,142.64,144.25,144.1,573123,1.414213562373159,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Gold Fields Limited,12.47,12.49,12.015,12.27,12.02,3000795,0.10606601717797323,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,AngloGold Ashant,22.19,22.28,21.705,22.01,21.94,2153805,0.43840620433566385,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Kinross Gold Corporation,4.62,4.65,4.55,4.56,4.61,27662520,0.06363961,0,1874.6,1,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Alamos Gold Inc.,152.17,154.01,151.945,10.88,10.89,2229523,0.1414213562373056,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Harmony Gold Mining Company Limited,4.03,4.05,3.91,3.99,3.95,2567141,0.035355339059326626,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Pan American Silver Corp.,18.37,18.37,18.515,18.26,18.09,2598500,0.3535533905932698,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Endeavour Mining plc,3.56,3.56,3.57,3.53,3.53,3155487,0.098994949,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Osisko Gold Royalties Ltd,17.53,12.76,12.53,12.63,12.65,1489069,0.035355339059314386,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Eldorado Gold Corporation,3.37,9.02,8.62,8.69,8.99,1602842,0.18384776310849657,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,IAMGOLD Corporation,17.39,2.71,2.6,2.61,2.7,8847968,0.06363961,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,"Coeur Mining, Inc.",3.38,3.855,3.6,3.64,3.82,2868834,0.077781746,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Equinox Gold Corp.,17.8,4.26,3.94,4.08,4.26,2697721,0.21213203435596517,0,1874.6,0,0,0,0,0,1,1,1,0,0,0,0
1/11/2023,Orla Mining Ltd.,3.42,4.36,4.21,4.24,4.31,95077,0.091923882,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Sandstorm Gold Ltd.,17.8,5.81,5.665,5.69,5.74,1581129,0.014142135623752496,0,1874.6,1,0,0,0,0,0,0,1,0,0,0,0
1/11/2023,Centerra Gold Inc.,3.42,5.99,5.81,5.97,5.86,118657,0.070710678,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Seabridge Gold Inc.,17.8,13.88,13.5661,13.76,13.76,230269,0.007071068,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,DRDGOLD Limited,3.42,8.62,8.29,8.44,8.52,394490,0.098994949,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Caledonia Mining Corporation Plc,17.945,14.57,14.26,14.27,14.4,43285,0.17677669529667528,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,"Idaho Strategic Resources, Inc.",3.53,5.85,5.77,5.85,5.69,3429,0.11313708498984765,0,1874.6,0,0,0,0,1,0,0,0,0,0,0,0
1/11/2023,"Contango Ore, Inc.",17.59,25.75,25.75,25.75,25.75,7926,1.9798989873223292,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Newmont Corporation,3.42,53.59,52.61,53.4,52.46,6124738,0.4879036790186774,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Agnico Eagle Mine,55.4,55.59,54.11,55.19,54.54,3262090,0.49497474683055465,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Barrick Gold Cor,19.53,19.61,19.21,19.43,19.22,14346390,0.12020815280176352,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Wheaton Precious Metals Corp.,43.9,44.205,43.035,44.05,43.26,1875785,0.14142135623707042,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Franco-Nevada Corporation,146.06,147.795,144.74,147.37,144.25,591990,0.10606601717942644,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Gold Fields Limited,12.52,12.57,11.98,12.32,12.27,5324947,0.176776695,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,AngloGold Ashant,22.67,22.685,22.115,22.64,22.01,2773756,0.049497475,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Kinross Gold Corporation,4.67,4.69,4.55,4.66,4.56,13106880,0.035355339,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Alamos Gold Inc.,153.86,156.62,151.98,10.98,10.88,2208730,0.007071068,0,1895.5,1,0,0,0,0,0,0,1,0,0,0,0
1/12/2023,Harmony Gold Mining Company Limited,4.075,4.11,3.97,4.01,3.99,3552903,0.028284271247459886,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Pan American Silver Corp.,18.55,18.55,18.66,18.51,18.26,4350845,0.12020815280172242,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Endeavour Mining plc,3.63,3.63,3.7,3.57,3.53,2147479,0,0,1895.5,0,0,0,0,0,0,0,1,0,0,0,0
1/12/2023,Osisko Gold Royalties Ltd,12.7,13.07,12.61,13,12.63,1216184,0.014142135623696917,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Eldorado Gold Corporation,8.9,9,8.7396,8.96,8.69,2180784,0.21213203435595943,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,IAMGOLD Corporation,2.65,2.745,2.62,2.69,2.61,3982482,0.06363961,0,1895.5,0,0,0,0,0,1,0,1,0,0,0,0
1/12/2023,"Coeur Mining, Inc.",3.73,3.85,3.69,3.74,3.64,7622213,0.12727922061357835,0,1895.5,1,0,0,1,0,0,0,0,0,0,0,0
1/12/2023,Equinox Gold Corp.,4.14,4.16,3.97,4.03,4.08,2862180,0.12727922061358082,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Orla Mining Ltd.,4.28,4.3,4.25,4.27,4.24,109512,0.049497475,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Sandstorm Gold Ltd.,5.8,5.85,5.697,5.81,5.69,2050612,0.035355339,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Centerra Gold Inc.,6.1,6.14,5.9401,6.07,5.97,151624,0.077781746,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Seabridge Gold Inc.,14,14.07,13.6234,13.88,13.76,193349,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,DRDGOLD Limited,8.73,8.79,8.46,8.59,8.44,209591,0.056568542,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Caledonia Mining Corporation Plc,14.38,14.72,14.16,14.6,14.27,37290,0.091923882,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,"Idaho Strategic Resources, Inc.",5.82,5.86,5.68,5.8,5.85,3930,0.11313708498984765,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,"Contango Ore, Inc.",25.88,25.88,25.85,25.85,25.75,223,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Newmont Corporation,53.36,54.49,53.25,54.35,53.4,6115626,0.6646803743153219,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Agnico Eagle Mine,55.19,56.135,55.06,55.95,55.19,2846227,0.4596194077712202,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Barrick Gold Cor,19.44,19.82,19.43,19.64,19.43,13816430,0.1484924240492164,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Wheaton Precious Metals Corp.,44,44.76,43.99,44.53,44.05,2368194,0.5586143571373084,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Franco-Nevada Corporation,147.28,148.66,146.14,146.69,147.37,690667,2.206173157302174,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Gold Fields Limited,12.63,12.86,12.505,12.69,12.32,4372688,0.035355339059293535,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,AngloGold Ashant,23,23.365,22.735,23.18,22.64,3208713,0.44547727214752403,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Kinross Gold Corporation,4.66,4.78,4.64,4.74,4.66,17109400,0.070710678,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Alamos Gold Inc.,154.53,156.14,153.21,11,10.98,3589124,0.070710678,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Harmony Gold Mining Company Limited,4.05,4.125,3.99,4.07,4.01,3794885,0.014142135623725002,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Pan American Silver Corp.,18.4,18.4,18.835,18.8,18.51,3541396,0.17677669529665085,0,1918.4,0,0,0,0,0,1,0,0,0,0,0,0
1/13/2023,Endeavour Mining plc,3.53,3.53,3.705,3.66,3.57,2495056,0.028284271247465957,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Osisko Gold Royalties Ltd,12.98,13.37,12.98,13.25,13,1449373,0.2616295090390196,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Eldorado Gold Corporation,8.9,9.22,8.9,9.03,8.96,2765963,0.1909188309203635,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,IAMGOLD Corporation,2.71,2.815,2.71,2.77,2.69,6412305,0.056568542494924844,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,"Coeur Mining, Inc.",3.68,3.82,3.68,3.8,3.74,4836675,0.070710678,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Equinox Gold Corp.,4,4.22,3.97,4.16,4.03,2302374,0.035355339,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Orla Mining Ltd.,4.27,4.29,4.24,4.25,4.27,100576,0.021213203435595126,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Sandstorm Gold Ltd.,5.81,5.895,5.76,5.85,5.81,1788805,0.084852814,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Centerra Gold Inc.,6.05,6.2,6.01,6.16,6.07,134605,0.070710678,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Seabridge Gold Inc.,13.9,14.1781,13.8,14.08,13.88,226452,0.084852814,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,DRDGOLD Limited,8.69,9.0301,8.62,8.95,8.59,212305,0.1060660171779859,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Caledonia Mining Corporation Plc,14.7,15.44,14.47,15.44,14.6,35868,0.23334523779159277,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,"Idaho Strategic Resources, Inc.",5.7,5.8,5.7,5.77,5.8,2985,0.035355339,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,"Contango Ore, Inc.",25.85,25.85,25.85,25.85,25.85,441,0.070710678,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Newmont Corporation,53.36,54.49,53.25,54.35,54.35,6547279,0.6717514421271713,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Agnico Eagle Mine,55.19,56.135,55.06,55.95,55.95,2917595,0.5374011537017246,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Barrick Gold Cor,19.44,19.82,19.43,19.64,19.64,16591430,0.14849242404922647,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Wheaton Precious Metals Corp.,44,44.76,43.99,44.53,44.53,2211588,0.33941125496942526,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Franco-Nevada Corporation,147.28,148.66,146.14,146.69,146.69,594689,0.48083261120779913,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Gold Fields Limited,12.63,12.86,12.505,12.69,12.69,5754695,0.261629509,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,AngloGold Ashant,23,23.365,22.735,23.18,23.18,3377654,0.3818376618407281,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Kinross Gold Corporation,4.66,4.78,4.64,4.74,4.74,16620811,0.056568542,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Alamos Gold Inc.,154.53,156.14,153.21,11,11,7268551,0.014142135623709626,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Harmony Gold Mining Company Limited,4.05,4.125,3.99,4.07,4.07,3757854,0.042426407,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Pan American Silver Corp.,18.4,18.4,18.835,18.8,18.8,3838137,0.2050609665441196,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Endeavour Mining plc,3.53,3.53,3.705,3.66,3.66,2318002,0.06363961,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Osisko Gold Royalties Ltd,12.98,13.37,12.98,13.25,13.25,2017161,0.17677669529663076,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Eldorado Gold Corporation,8.9,9.22,8.9,9.03,9.03,1782404,0.049497475,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,IAMGOLD Corporation,2.71,2.815,2.71,2.77,2.77,7395618,0.056568542494926106,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,"Coeur Mining, Inc.",3.68,3.82,3.68,3.8,3.8,4879474,0.042426406871192715,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Equinox Gold Corp.,4,4.22,3.97,4.16,4.16,2485937,0.091923882,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
